id,car_id,owner_id,vin,gos_num,mark,model,horse_power,car_weight,sts_serial,sts_num,engine_type,car_class,release_date,reg_date
1157,225,25,UYGCHJ9DBT8SZXFJS,А706ХО80,Mercedes,G-Class,314,2257,6764,741999,electric,E,2013-12-31,2018-07-12
1158,822,278,MUW4BCI5HK170W3XE,К317МА87,Honda,Fit,305,2817,5859,353864,hybrid,A,2021-06-29,2023-07-11
1159,506,62,58TNDD6DWBPIK6XA4,Н237ЕУ16,Volkswagen,Touareg,679,2744,2957,327026,electric,D,2010-03-17,2019-10-18
1160,1426,361,2K0LF97RCOF9DMZW5,У853КС10,Mercedes,G-Class,276,858,1844,345103,diesel,B,2017-08-21,2024-08-20
1161,1064,817,88DYNDVQOVWZZ9KWB,У169АО06,Audi,A3,403,2831,1234,863741,electric,A,2022-01-25,2022-05-15
1162,1854,522,DZZJMJCQ0X87EP5KA,Н930ОК23,Honda,Pilot,532,987,5100,702295,diesel,E,2013-09-22,2024-12-10
1163,1860,648,APB5FA2TZ5AXRW7A0,Н783ХР08,Kia,Sorento,139,2688,5536,832566,electric,E,2024-07-27,2024-11-03
1164,132,9,Z8OGC1W2G8Z2JP9Q1,Р980РО34,Lexus,NX,295,2396,3665,441959,hybrid,E,2014-03-07,2022-06-06
1165,249,369,5DEK8OKZQW4PV2NN0,В242АС97,Ford,Mustang,357,3446,4815,782147,petrol,B,2022-01-31,2023-01-29
1166,1410,170,XF8OUMT1L73RTI5D0,Р122УЕ81,Lexus,NX,61,2892,7811,170793,electric,M,2023-07-23,2024-03-22
1167,1570,428,F5526MVHAJ9QVCYZK,С945ОО95,Kia,Rio,785,1972,4948,609816,petrol,C,2021-08-26,2024-01-28
1168,892,57,0JND046Q9368DK3CE,А452СН56,Ford,Focus,364,2795,1454,657553,diesel,A,2024-05-01,2024-09-16
1169,1653,185,L6F1TCQ2RBIC903HL,С622ТУ52,Lexus,NX,193,1241,4019,346773,petrol,S,2011-01-13,2021-07-21
1170,1242,687,GYG4IVYGDLV7ZDB9M,О721РЕ61,Volkswagen,Tiguan,377,3129,9739,562013,diesel,C,2007-09-06,2021-03-27
1171,773,685,1W6S7JC05E1ROK04U,В070ВС01,Hyundai,Creta,143,1771,4647,950416,petrol,J,2008-12-04,2012-06-22
1172,1463,880,DH6JTMF0XF7Q6CN0E,Р748КС17,Hyundai,Solaris,198,3098,1603,844459,diesel,J,2008-01-19,2015-10-22
1173,1790,350,L8KIPPVPLCI63A6UC,Х961НА07,Kia,Sportage,327,3040,6430,809886,hybrid,F,2017-09-24,2018-12-26
1174,1451,469,02T5DX1AZU0KFFGTT,О460КТ33,Honda,Civic,641,911,3824,811532,petrol,E,2017-08-25,2018-07-19
1175,449,396,BYEEFCJ5W0MED8EER,М182УН11,Audi,Q7,249,2269,1801,177514,petrol,E,2013-04-11,2021-05-24
1176,330,345,KHSPD8B5LAEHT5VFI,С342ХХ18,Kia,Sorento,192,1433,3528,786394,hybrid,D,2025-04-05,2025-04-13
1177,273,404,AWFEHR6YLBD6JELZM,О472РЕ59,BMW,X5,359,2214,8762,306314,petrol,C,2009-04-02,2025-04-05
1178,1546,93,4ENPO23RIMLTALTKP,Н598ОО30,BMW,3 Series,179,2958,1324,148240,hybrid,E,2012-06-24,2016-07-21
1179,1274,417,PLCP2OGOZ2CKZMIET,Н453МС63,Volkswagen,Passat,769,2740,3730,790461,petrol,J,2022-04-07,2022-05-07
1180,1216,425,8ULBA3SVVHK5TEGOW,Т874АР89,Kia,Sportage,306,982,5618,553048,electric,E,2017-05-21,2020-01-20
1181,240,862,LW3U3JDU93A2Y4L6N,В157НХ36,Ford,Mustang,553,1861,6529,382693,diesel,A,2017-09-17,2020-03-05
1182,1102,755,KP08P1PNCLBQH4FR5,К967ВМ98,Lexus,GX,416,2957,3487,102740,electric,S,2020-07-02,2024-07-23
1183,65,888,DNKDNGXP5T3Q3ECXF,У094РР09,Honda,Fit,525,2050,7867,970309,hybrid,E,2021-07-30,2024-03-30
1184,1497,730,HGCX20VBMEJZX7JXT,В918КН95,Lexus,ES,421,2300,4452,357334,electric,D,2023-07-23,2024-10-10
1185,944,368,A6B2R4LK8KT90RJ8S,К924СН96,Honda,CR-V,680,1290,5936,963521,diesel,F,2008-03-16,2020-02-27
1186,1726,225,QOAQX2SG0KUR4KITF,Н144ЕВ08,Hyundai,Santa Fe,481,1876,3089,807886,diesel,B,2021-02-19,2021-09-14
1187,480,452,1Z17C8TQTX6T97OP9,В976МТ94,Lexus,GX,291,2370,2822,479573,hybrid,C,2020-06-12,2022-04-03
1188,333,210,17B518GYVN38C81DS,У592ТС98,Hyundai,Elantra,486,2207,1527,514718,hybrid,E,2022-11-21,2023-03-25
1189,137,120,7455FX0II8BMYVZ8J,О478ТК41,Honda,Pilot,474,3129,1204,918206,petrol,S,2025-02-21,2025-03-13
1190,1618,81,8PUVS35R6XXXWNN0H,Е420УХ49,Honda,Fit,794,1356,6306,852656,petrol,A,2020-09-18,2024-10-17
1191,1753,953,10832CVCP5JEQ7S5F,А405КЕ40,Toyota,Land Cruiser,617,1953,2990,421014,diesel,F,2009-09-22,2020-07-04
1192,592,251,DIE7E29FDT77EXAZW,В908ММ59,Mercedes,E-Class,151,2646,7889,569123,diesel,C,2012-08-18,2021-11-01
1193,1192,836,N7Q2TP7HPF25ALEB3,О798КВ17,Honda,CR-V,194,3182,2303,705253,electric,D,2010-02-14,2022-05-19
1194,734,907,ZHW6OUPFEHO89LDT2,М528РК43,Kia,Sorento,183,3387,8161,246864,petrol,C,2020-05-26,2025-04-04
1195,876,353,9RYS0DFZDPWVJ0TOB,С656НС29,Hyundai,Tucson,785,1740,4971,791178,hybrid,E,2024-09-11,2024-10-11
1196,1074,41,7PTMMHURWO4BE4HKQ,Е819ТВ92,Volkswagen,Polo,760,1585,9669,605193,diesel,M,2014-07-18,2023-10-04
1197,491,19,R9EEDE8R8008JO1UA,С355НУ01,Mercedes,G-Class,719,2946,8662,612630,electric,J,2011-09-04,2020-01-21
1198,1024,789,O19GVQMD201CWLTQM,А949ХС64,Volkswagen,Passat,780,1515,6941,786728,electric,E,2017-10-20,2020-09-04
1199,825,850,PXL491KDBIOELWFK8,Р832УУ35,Hyundai,Santa Fe,98,2500,5676,917742,diesel,B,2021-09-16,2023-12-01
1200,1901,927,T9WMLPAD4IOJK9BJ8,С181РК78,Audi,A3,284,2115,8901,275088,electric,D,2013-06-01,2016-07-29
1201,29,532,2ROGNWRH5LIJA6A09,Р670ТН11,Honda,Accord,609,3186,4945,874848,electric,C,2013-06-26,2023-10-11
1202,1077,589,RJ3CTILUKXUNAIDZM,У145МТ72,Audi,A3,158,1963,4009,672115,diesel,S,2013-09-05,2020-04-08
1203,1798,452,YDB5T7UEGFJM41EI8,Е737ОР54,Volkswagen,Touareg,63,1529,1390,996707,hybrid,S,2017-04-25,2023-05-11
1204,1548,614,FYVBMU71BMK7SSH9N,Х006КК56,Ford,Focus,624,1512,7729,876244,hybrid,J,2021-08-25,2024-12-09
1205,1795,968,32QMWBBA5RGKM6ZJL,С030УР01,Honda,Accord,113,1890,4310,283038,hybrid,C,2017-12-14,2021-05-14
1206,1608,102,TO7OBPTJOD2YZL7MO,Р383МХ23,BMW,X3,747,2833,8217,613367,hybrid,S,2019-03-01,2021-12-04
1207,810,316,GH2N7SKFFS7OMUN9U,С515МВ32,Audi,A6,423,2826,5913,326602,diesel,A,2023-07-31,2024-01-15
1208,10,190,PDVOCUH89BPLOWHIG,Н154СМ59,Audi,A6,752,3003,9473,808666,diesel,M,2009-05-02,2010-11-19
1209,1928,279,QS3S99EC7REJ106JN,О339ВК83,Audi,Q5,707,3186,9155,739003,diesel,E,2014-10-02,2023-01-29
1210,319,808,HFW0HR5OCZK3K387C,В600АХ79,Hyundai,Solaris,321,2322,4079,220917,diesel,M,2024-07-04,2024-07-17
1211,1092,698,JP97Z07X5CY8CU1VQ,М669УВ73,Ford,F-150,631,1415,2218,574900,petrol,B,2019-09-29,2024-12-21
1212,1028,394,8YFOHN5J7K9V5XT77,К758СН32,Ford,F-150,142,1608,6863,123235,electric,B,2014-03-07,2015-01-04
1213,1015,144,PIP3O43XPLUWZPGH9,У390АР60,Honda,Accord,239,1157,5520,523024,diesel,E,2021-08-16,2022-04-14
1214,820,624,3O82CEKI9SETYFQ5D,А038НЕ17,Kia,Sportage,168,2902,3105,662188,electric,F,2010-06-10,2019-04-17
1215,889,314,DTJGMFX18OQH3BF6E,Н097ОУ71,Volkswagen,Touareg,102,2657,9250,920437,electric,E,2017-06-21,2021-05-22
1216,1324,129,K8VQTXNF3PFYLK7HL,Н229ЕА55,Lexus,LS,421,3113,4539,675377,electric,C,2016-08-22,2019-09-28
1217,1786,9,GS6MCVTJ1AOI4X2PZ,А563ТХ18,Toyota,RAV4,751,3020,5383,167576,hybrid,S,2008-11-26,2021-09-30
1218,175,398,52SA8ARJEXZRNOK1C,В749ММ87,Ford,Explorer,461,1610,6053,318343,diesel,S,2019-01-06,2022-12-19
1219,1566,340,JUCCPLLMO9CICBMXS,Х567НМ02,Hyundai,Elantra,506,1440,9206,573336,petrol,A,2025-03-17,2025-04-17
1220,1416,810,3XREVX2V7ZE42YNH0,Е744РЕ80,Hyundai,Tucson,94,958,1500,927780,diesel,S,2013-10-19,2017-01-08
1221,344,289,8Z78WP3MUVECWUVPS,А279АУ65,Honda,Pilot,701,1905,6307,285397,petrol,B,2020-02-01,2024-03-27
1222,1568,877,K25BKN1EXJ6DFWW5M,Т873МК96,Volkswagen,Touareg,516,1235,6704,693192,petrol,B,2013-07-12,2021-10-24
1223,413,247,16LM4G87TFWTSIWMH,О780КК46,Kia,Optima,254,2890,8729,922411,petrol,C,2008-07-29,2010-08-14
1224,1300,866,8H8QDCQI6VW99BXHB,К566ВС32,BMW,X5,380,2685,5112,606374,electric,E,2008-02-01,2009-03-28
1225,1616,568,DEIWOJCZCSXO75ZSU,К988ТА28,Kia,Sorento,652,1261,2697,287582,hybrid,M,2006-06-01,2023-10-26
1226,965,55,UVOVXZBKJYSOLTU3V,О312МК37,Mercedes,GLC,554,2294,6310,431844,petrol,S,2016-12-06,2020-07-31
1227,1093,374,P4HJUF5RPEVUCZMAB,Т782АК14,Mercedes,G-Class,352,1720,8760,808712,petrol,F,2018-05-08,2021-07-19
1228,1687,438,5ZG2GZC4SAFJFGLLZ,А861ХК00,Volkswagen,Polo,388,2531,2119,546263,hybrid,F,2011-12-20,2018-02-17
1229,1797,191,6V92RTSOEXP944G8Z,Х086МЕ95,Lexus,ES,774,864,9552,362196,petrol,J,2010-01-26,2019-05-17
1230,824,795,6LZQQMA1IBTVRKXD2,А752АО16,Hyundai,Elantra,459,2626,1205,725147,electric,D,2009-04-13,2018-02-14
1231,1309,205,P4FPVASCPIT0HP88T,С604АК51,Toyota,Land Cruiser,149,2079,5676,744543,electric,E,2017-06-22,2023-07-21
1232,902,915,YRGM8X553IE1FQXNR,Т862МЕ53,Audi,A4,616,1016,8128,417396,petrol,J,2012-12-17,2023-10-05
1233,978,934,NWILU1KEL9GGIS1TB,Н380УВ54,Honda,CR-V,450,809,8497,707285,electric,S,2013-03-10,2014-05-25
1234,318,972,12JWBFJUADJVXYB1N,У340СА01,Toyota,Prius,524,2995,3449,281212,electric,M,2023-07-15,2024-11-11
1235,512,218,3TNQFOTUMJOY67K5C,Т327ВК56,Honda,Accord,172,3299,1652,728895,diesel,D,2020-09-13,2024-03-03
1236,388,705,MA9G7L6DUQ8GGGESN,К338ЕВ91,BMW,3 Series,622,2944,3419,862024,electric,S,2010-09-11,2014-05-01
1237,779,300,9GY5MGTUY3ROSZ939,А752АК57,Volkswagen,Touareg,70,856,8284,116779,electric,M,2017-04-26,2019-04-19
1238,126,503,COPXR943ZX5KRT7RO,Н689ОВ81,Audi,A4,194,965,5808,462429,electric,D,2014-04-29,2016-12-08
1239,1117,672,7ZQNQZTNXJM53GEMM,У765АМ72,Mercedes,GLE,357,2282,1461,508623,hybrid,A,2011-07-19,2020-01-07
1240,1249,793,RIZD0073BDHLFP178,О186СН94,Toyota,Corolla,476,2143,8321,378159,hybrid,S,2007-02-21,2017-10-01
1241,1068,742,YEVRPZV3YQWG6XY0F,У329КО56,Audi,A3,90,1185,7896,828804,petrol,J,2010-12-17,2015-08-17
1242,1665,796,X6WG482JJXCO8Z475,С840РХ40,Audi,A6,175,941,3898,103495,hybrid,M,2008-12-21,2024-09-03
1243,1146,327,F0RWF9EQMNE09CL4U,Р771НН94,Toyota,RAV4,292,1112,5551,751998,petrol,C,2015-08-15,2022-12-28
1244,551,308,UPJNQJFXUP7ENKOZZ,Х658ТУ03,Toyota,Camry,399,1027,7246,397568,petrol,D,2011-06-02,2022-12-06
1245,607,279,5XQ0PP7KYY31B4F63,В645РС46,Mercedes,E-Class,760,2587,5787,551586,diesel,F,2018-05-28,2024-08-14
1246,22,818,1LN6V7ZOR3HZ8ZYTR,Х637ХУ94,Mercedes,GLE,440,1056,8612,927559,electric,A,2018-05-21,2018-11-14
1247,1500,80,P9GYWNOXDU81K0R34,У174РВ49,Lexus,ES,158,2068,8972,502390,petrol,E,2012-10-31,2018-06-03
1248,1959,783,PE6995524E17UYYGR,А630ВК61,Hyundai,Elantra,224,2745,1646,301760,electric,F,2020-04-16,2020-06-19
1249,1864,327,ZSINS80AHLHXZHNKJ,Х071ТР67,Ford,F-150,584,1780,5403,201616,electric,A,2012-01-15,2014-10-01
1250,1414,197,YB61C0G0G8S3ZFRPT,М312АУ72,Kia,Sportage,607,1584,9596,839692,petrol,A,2022-06-13,2022-09-18
1251,1898,641,AA3ROAMTEX5QIGO8S,Н652ТВ68,Hyundai,Solaris,364,2456,3933,789775,diesel,D,2009-05-27,2013-07-02
1252,1284,157,GSCA0XQ05VYGNI09K,М202АН33,Kia,Optima,472,3441,9592,611242,diesel,C,2021-05-31,2024-10-15
1253,237,767,N5UWR5TUJ8KDP7JSQ,Р834РТ27,Ford,Explorer,728,2846,3663,898521,petrol,A,2012-04-07,2020-09-13
1254,214,719,W2AJMZKYMKJS4RUFQ,В937ОН67,Kia,Optima,774,2758,6702,390270,diesel,D,2018-07-21,2022-05-20
1255,1937,649,PMWTPSF3D3AQMEZML,С187ВК99,Volkswagen,Touareg,115,3377,8892,769030,diesel,S,2012-02-22,2014-03-13
1256,1891,919,TVXKVS6WVAWGVLBJJ,А404УЕ53,Audi,A6,610,831,3485,783526,diesel,E,2023-09-04,2024-09-01
1257,1966,546,UN472AMCCZQ6KY1YB,Р515АМ59,Ford,Focus,76,1275,9641,263250,diesel,A,2008-02-18,2011-07-23
1258,1084,80,Z31PGN2S6EN9O4LIV,Р606НТ60,Hyundai,Creta,148,2450,8931,200954,hybrid,D,2022-05-31,2024-07-24
1259,1661,26,YG8P7ALY4XUWDQFWK,В160ВО56,Lexus,LS,655,2648,2039,437039,diesel,J,2019-08-07,2024-06-30
1260,720,145,CJSMEGBZLDW1LRL1R,Е094ХН56,Volkswagen,Golf,687,2477,2330,773742,petrol,A,2012-03-21,2020-10-22
1261,1789,607,I6Y54M7ZN0SUZ70CQ,Н890РТ90,Ford,Explorer,787,1208,2320,654358,petrol,F,2016-09-14,2018-02-01
1262,1388,177,E4G90YOY83WFYZQ1B,В207ВС11,Audi,Q7,352,2271,4192,897390,electric,S,2006-03-17,2016-12-20
1263,104,517,JLVYX9P78K2OR5PIN,Р422РА07,Kia,Rio,723,3307,3891,536271,electric,M,2017-05-05,2017-10-26
1264,786,284,ARWKRI3G6RAWLW0GC,К228ТК09,Kia,Optima,789,2645,4365,638599,electric,F,2016-06-10,2020-06-19
1265,1615,594,JEK7Y882N9DM0GVJ8,К258РВ98,BMW,7 Series,314,3246,7237,691903,electric,J,2024-12-11,2025-02-17
1266,1829,900,ZNJQ4RECG9FFVU4VG,Х880МТ87,Audi,Q5,568,3089,5807,344800,petrol,D,2021-09-19,2021-11-06
1267,27,595,QWXJEJPN2AWCF4J1V,М963ВН78,Honda,CR-V,156,3100,6189,508038,electric,D,2014-12-04,2019-07-27
1268,1148,681,MB2AL1GUEG1TQMXZE,С001АО40,Kia,Optima,170,2684,2219,686083,electric,D,2014-06-15,2020-09-19
1269,374,532,POF703NXHVR3USF8B,О142КУ73,Volkswagen,Polo,692,3349,8588,160230,hybrid,B,2007-04-16,2007-06-15
1270,1166,370,5RWJWMIS5IS40VQ1W,Т786КТ73,Honda,Fit,518,996,1949,549618,electric,D,2007-01-02,2020-12-01
1271,940,927,MIHOMVODIVHBZI5BN,А671ТК37,Mercedes,S-Class,274,1524,1261,921665,petrol,J,2022-05-24,2022-10-27
1272,771,717,VWBFZ4VOYWD0NWZ5X,К676АО07,Audi,Q7,175,1760,2729,883369,petrol,D,2022-08-12,2024-05-24
1273,950,380,4WHUXZLU538LDGMG5,Т506ТА99,Audi,A6,349,2995,2019,657494,hybrid,E,2017-01-09,2024-10-13
1274,369,124,1Z8RIST5OJE6MQTFY,Т245ТО68,Volkswagen,Tiguan,589,1143,6867,516124,electric,D,2015-01-19,2023-02-25
1275,1531,68,ESQ1L45AZ8KM085UR,Х551ОВ78,Volkswagen,Golf,364,1578,1141,385779,electric,J,2010-11-18,2024-07-21
1276,784,251,FUQFY3JM5J229J3IW,В306НА17,Toyota,Corolla,70,1256,7479,335882,electric,E,2013-06-30,2025-02-09
1277,1992,235,LNAP9I04IL1CDVP2W,Х184НС44,Toyota,Camry,103,2463,9325,673194,diesel,D,2018-01-21,2020-09-05
1278,1804,986,DJFG4AY4Q4U51O1W1,К249ОЕ59,Ford,F-150,680,3129,9514,509218,diesel,J,2009-11-01,2014-04-13
1279,180,382,2I9HVRHUUP8OW7OLA,Е013ММ58,Honda,Civic,379,2162,8933,906232,petrol,F,2024-10-13,2025-03-23
1280,964,274,BJBMU1ZXK2CJ9J6VD,С405УУ20,Honda,Fit,513,2979,5485,175753,diesel,A,2005-06-05,2009-02-06
1281,648,644,BH6ZNFO2I7U23TCV8,А375ВТ67,Audi,Q5,789,2001,9192,154535,hybrid,B,2022-07-17,2024-10-03
1282,1660,58,X9O07OBDFY7DXI8N8,К998МТ96,Audi,A4,455,3151,7777,453652,hybrid,A,2012-01-20,2024-07-13
1283,620,559,D4UT92QG6RAEVCZYO,У258УМ60,Audi,A6,343,1753,4025,108613,electric,M,2009-01-12,2010-11-30
1284,1792,638,07KE7IAWZ7AABCG2B,К332КТ63,Honda,Accord,423,3330,4315,510284,petrol,J,2016-04-13,2017-03-30
1285,633,823,6NYGLZCMATM94224F,А122УР81,Kia,Optima,452,1516,8400,163169,hybrid,E,2012-03-16,2021-04-10
1286,514,321,0LDUAQ4YJ9XYVGQXV,Р674АУ12,Toyota,Corolla,197,3296,3218,391384,hybrid,F,2007-09-28,2013-10-06
1287,78,217,6J9X8PQN0VU7GVTBE,Т875ВН02,Honda,Accord,260,1785,5094,783043,petrol,M,2021-10-28,2024-11-02
1288,1510,533,QS46XMV1HFZXUJ26R,К842ХН90,Kia,Sorento,345,3131,3176,631732,hybrid,J,2005-12-19,2023-04-02
1289,1367,725,PCRVGDAEM8MMYQ5E7,Р158ОУ16,Audi,Q5,502,2512,9866,733382,hybrid,A,2006-10-26,2015-11-30
1290,1333,637,J0C3WWAEXTOTQ8O81,Н411ВХ48,Mercedes,E-Class,164,2569,8261,830828,electric,C,2019-11-26,2023-12-01
1291,1399,381,6RMBKNSUX8G134JHS,Н259ХР72,Kia,Optima,87,2639,6479,883782,petrol,E,2016-12-27,2021-02-07
1292,1372,938,6VB0GOPWGJSINKPZG,К662КН61,Mercedes,C-Class,452,1251,8020,743249,hybrid,M,2008-07-09,2010-07-21
1293,1567,356,Q4XKSFSSWOJ9H94I9,М847УУ39,Kia,Sorento,662,979,7974,592918,diesel,J,2011-03-08,2015-09-09
1294,1101,39,T02DDA5WT30R9KH3G,Е862РС77,BMW,X3,360,998,3597,493898,petrol,F,2009-12-09,2024-06-08
1295,1268,193,K9SJWJQ9OA39H6KH7,Е336ХА95,Mercedes,C-Class,456,2063,4959,187869,diesel,S,2012-01-10,2017-08-13
1296,742,30,8EP0ZIF54EEYJED8K,А376ТО96,BMW,7 Series,553,911,7441,381037,diesel,M,2007-09-11,2025-01-16
1297,1136,236,TMVVKL9Q4QSPRT2EI,У110НР39,Ford,Focus,442,2676,1610,117812,diesel,E,2020-03-16,2021-02-20
1298,339,971,QS9GD71K2KGQBOQQ1,В041АВ17,Volkswagen,Golf,81,1917,4215,551749,hybrid,D,2013-02-21,2025-03-09
1299,1754,306,P9233IBES8Y9U36ZZ,С984ЕЕ22,Audi,Q7,634,995,1835,359584,petrol,A,2008-01-31,2022-10-20
1300,752,770,7YCCXS2TK8J7IA7YY,Р443ОУ19,Volkswagen,Passat,546,3487,3861,834088,diesel,D,2024-10-09,2024-10-29
1301,1462,643,JX7D4YBJ197EA00PU,М223ВУ98,Mercedes,C-Class,185,1304,1632,770493,diesel,F,2023-03-12,2024-12-06
1302,1428,51,MR5KHWKWVTA86R3JT,У354ТО14,Ford,Mustang,790,2577,1114,769670,diesel,B,2015-07-20,2017-01-03
1303,953,57,VX3DO67YWRWII7ZFY,Н969ВЕ69,Mercedes,S-Class,67,2048,6714,555848,electric,C,2024-02-29,2024-07-21
1304,1269,493,QFEOLT772IFGNKUXH,О371ЕМ76,Mercedes,S-Class,453,1623,9967,536095,diesel,F,2021-07-17,2023-07-01
1305,401,728,VEQ32BY52ESMY7E4L,Т468УР67,Audi,Q5,433,1490,3952,347451,petrol,F,2025-01-30,2025-03-20
1306,266,67,1OBTMVJV07M06PZQ4,О828ХК89,Hyundai,Solaris,352,1622,3839,812339,diesel,S,2024-03-23,2024-11-29
1307,1958,409,AXVFTFO9WJG6BAK3A,Р826ТХ18,Mercedes,G-Class,800,1263,8992,106540,petrol,S,2016-11-07,2020-01-06
1308,1125,880,JBTR9MCCVLB3OITQC,Т749МН96,Honda,CR-V,162,2322,8394,248824,hybrid,F,2016-04-01,2023-02-12
1309,1884,748,VMAKCCRNJ51H0EXMD,Х952ТУ97,Ford,Mustang,342,1415,3777,775251,diesel,C,2017-02-19,2020-12-30
1310,1506,17,MCX8SUM2KLF2YPBF5,Р102ХТ15,Lexus,NX,562,1209,9409,885437,diesel,E,2025-02-04,2025-02-17
1311,759,559,LQ2ETUEX44WZ1J3M6,А648УХ23,Honda,Accord,118,3066,7310,624665,electric,S,2013-07-09,2015-07-28
1312,1648,276,DB4NRM5JYJDTMGHC9,У192СН24,Audi,A6,656,2740,9067,408201,hybrid,A,2017-12-02,2025-03-11
1313,1651,943,QD20FKPRY1HWGRNF7,А694АЕ69,BMW,5 Series,419,3457,3245,869442,electric,J,2009-10-12,2011-02-23
1314,455,49,H7V15N166LH71GLKK,Р264ОМ94,Kia,Sportage,558,1617,3518,645242,diesel,J,2015-06-30,2016-01-11
1315,1086,589,AAXYK226A3PPBJZBR,К418ХК16,Ford,Explorer,470,2036,1374,109168,diesel,C,2006-10-15,2019-07-29
1316,405,962,MQMXQPCOL8EAKUNOP,Р112КМ44,Honda,Pilot,322,1494,8629,227839,electric,C,2012-07-18,2019-05-03
1317,350,735,G6OLD8TMABJL4YGMU,Н166КХ27,Audi,Q7,689,2744,4732,715358,electric,A,2008-11-07,2020-09-23
1318,1003,566,ZP6TDK95ZP6FNUSQ6,М816ОН60,BMW,3 Series,407,1680,6826,904043,electric,J,2011-05-10,2012-09-13
1319,122,476,4LV3C2HZW1RYK49A3,В750УС85,BMW,X3,670,2363,5847,302877,hybrid,J,2023-05-26,2025-02-16
1320,348,119,9O8WGUI2GEH4M1J4X,Р716НМ80,Hyundai,Solaris,162,1345,3065,609043,hybrid,B,2010-11-21,2024-10-02
1321,1052,421,9Z6K9UQ5H07954DB1,Р637АО09,Mercedes,E-Class,194,3109,1359,600681,electric,F,2017-11-28,2024-09-06
1322,1999,511,OIK8Q52AZRO08SUCX,Х989ОН60,Audi,Q7,362,3010,7999,653386,petrol,C,2015-10-15,2020-03-14
1323,1438,444,M2ZBA5MAXDKR710HP,К967ЕТ85,Lexus,ES,434,3049,7528,344666,hybrid,S,2021-04-30,2021-05-04
1324,1408,862,MH5RYRR6TSANX9DDP,М841НО68,Honda,Fit,451,1518,7736,265203,electric,S,2024-11-01,2025-03-24
1325,1516,495,SSB3M1EJZQHY8HX4F,С424ОР11,Lexus,LS,391,3179,5575,772211,diesel,C,2009-10-19,2015-06-14
1326,589,788,OJFIXHPSOCI45V05X,Р292АЕ25,Toyota,Prius,658,3319,5886,896336,hybrid,J,2008-05-25,2023-05-14
1327,1425,784,5GAIL6246W7PEUUYE,Р288ТР44,Kia,Cerato,783,2507,8756,279915,hybrid,D,2018-02-07,2023-05-02
1328,381,882,0PJLJYMU12MS56ODT,В171ТВ89,Audi,A4,798,3465,1328,612953,electric,D,2013-12-16,2020-09-30
1329,1698,865,KZV5JJ8CKFCBPNDCD,У777РВ04,Kia,Optima,613,3145,7880,575111,diesel,S,2011-12-29,2024-03-30
1330,728,107,D1AJRTMVUHCURNPAA,М064ЕТ19,Kia,Optima,734,2438,6813,827457,hybrid,J,2010-05-12,2010-09-17
1331,1445,992,4JKTMDFD6WZR0DZO9,Н232СР25,Kia,Sorento,209,2581,9455,407394,electric,S,2015-03-20,2021-01-06
1332,1581,436,52IJXCE3LH61OX6AV,Н772МТ48,Mercedes,GLE,550,1406,5837,471223,hybrid,M,2024-02-03,2025-03-20
1333,1955,230,3KGD41DZN1D4IJHEE,А163ЕУ34,Volkswagen,Tiguan,271,2450,7948,161150,hybrid,J,2024-08-02,2025-03-07
1334,553,335,9N5TNYV9MR9ZD0EHV,У704РВ46,Hyundai,Santa Fe,134,1551,9879,516103,petrol,S,2011-04-22,2021-04-24
1335,756,483,MX4N4ANOL0EVSCVSM,М284НУ69,Ford,Fiesta,127,3365,6339,267823,hybrid,D,2008-09-25,2020-08-21
1336,719,157,QIU8JA9S4V5Y4MH7L,В082РТ91,Volkswagen,Polo,680,1253,4410,807545,diesel,A,2019-10-07,2024-10-20
1337,857,508,0VFBKLUJBS5993CLR,О374ММ68,Honda,Accord,112,2687,4141,774691,petrol,E,2023-11-21,2024-05-22
1338,523,810,5RGPG6F7Y2BC9N5FS,В300УЕ49,Audi,Q7,533,2053,7296,184116,hybrid,M,2022-06-15,2025-03-15
1339,251,7,X1BNXQ617GQJMPSKN,Т503НО66,Hyundai,Santa Fe,364,1427,8181,121719,diesel,S,2009-05-29,2015-09-28
1340,1310,346,4THZUWQ3L6TUNQZYZ,Х903АС83,Mercedes,GLC,543,2869,6076,388636,hybrid,J,2019-10-17,2021-02-13
1341,1392,393,6NQ8F95KIAMU0PIX5,Е578НХ41,BMW,3 Series,344,873,1795,328046,diesel,F,2005-09-19,2022-10-13
1342,102,535,XR9GDZQ6OI7KI6SEW,М382СМ17,Lexus,RX,652,2174,5292,433817,diesel,B,2020-02-15,2020-03-03
1343,1836,943,VBSSYQI5NB0QE723I,Р500ЕА98,Ford,Fiesta,593,2290,3623,969445,hybrid,M,2022-08-13,2025-04-01
1344,354,878,KHQJEYNKFU61R4EG3,Н373ВА61,Mercedes,E-Class,347,1843,4132,574968,petrol,J,2022-03-18,2022-06-04
1345,920,977,QHI0J48XXV1BBYATN,А231ОМ60,Lexus,LS,634,1229,8884,387425,electric,E,2017-05-27,2019-12-20
1346,735,129,KO8G6QGPLOX7RWSCA,Х663НО58,Hyundai,Creta,265,1053,7996,843328,electric,J,2012-05-15,2015-07-13
1347,437,642,KYJAFJIVXD42PZFZH,Т866МХ65,BMW,5 Series,216,1502,6678,560198,diesel,E,2016-11-23,2023-08-08
1348,1270,375,2PFJEZIKSMLOR3LEP,С840ОХ78,BMW,3 Series,684,1912,8963,342506,diesel,E,2018-01-18,2025-02-09
